obligacion;valor pago;fecha;cod
1023463327;$ 7.044.448;25/07/2020;recaudo
1023463328;$ 6.948.574;24/07/2020;recaudo
1023463329;$ 7.063.254;23/07/2020;recaudo
1023463330;$ 1.179.638;22/07/2020;recaudo
1023463331;$ 1.081.524;21/07/2020;recaudo
1023463332;$ 2.179.964;16/09/2020;recaudo
1023463333;$ 3.699.568;15/09/2020;recaudo
1023463334;$ 3.228.706;14/09/2020;recaudo
1023463335;$ 5.070.731;13/09/2020;recaudo
1023463336;$ 1.952.533;12/09/2020;recaudo
1023463337;$ 3.326.607;11/09/2020;recaudo
1023463338;$ 5.385.772;10/09/2020;recaudo
1023463339;$ 9.583.425;9/09/2020;recaudo
1023463340;$ 6.039.878;8/09/2020;recaudo
1023463341;$ 6.635.688;7/09/2020;recaudo
1023463342;$ 9.219.997;6/09/2020;recaudo
1023463343;$ 3.198.409;5/09/2020;recaudo
1023463344;$ 6.941.420;4/09/2020;recaudo
1023463345;$ 5.617.170;3/09/2020;recaudo
1023463346;$ 1.062.130;2/09/2020;recaudo
1023463347;$ 5.628.016;1/09/2020;recaudo
1023463348;$ 3.800.057;31/08/2020;recaudo
1023463349;$ 4.211.853;30/08/2020;recaudo
1023463350;$ 6.956.213;29/08/2020;recaudo
1023463351;$ 4.769.485;28/08/2020;recaudo
1023463352;$ 5.055.903;27/08/2020;recaudo
1023463353;$ 259.861;26/08/2020;recaudo
1023463354;$ 469.722;25/08/2020;recaudo
1023463355;$ 8.703.971;24/08/2020;recaudo
1023463356;$ 8.431.318;23/08/2020;recaudo
1023463357;$ 8.838.027;22/08/2020;recaudo
1023463358;$ 1.087.502;21/08/2020;recaudo
1023463359;$ 4.460.871;20/08/2020;recaudo
1023463360;$ 5.473.576;19/08/2020;recaudo
1023463361;$ 2.779.450;18/08/2020;recaudo
1023463362;$ 3.655.547;17/08/2020;recaudo
1023463363;$ 6.399.152;16/08/2020;recaudo
1023463364;$ 9.947.492;15/08/2020;recaudo
1023463365;$ 1.860.887;27/09/2020;recaudo
1023463366;$ 3.058.278;26/09/2020;recaudo
1023463367;$ 6.769.623;25/09/2020;recaudo
1023463368;$ 1.528.430;24/09/2020;recaudo
1023463369;$ 5.252.888;23/09/2020;recaudo
1023463370;$ 8.720.118;22/09/2020;recaudo
1023463371;$ 7.663.105;21/09/2020;recaudo
1023463372;$ 8.275.748;20/09/2020;recaudo
1023463373;$ 5.696.614;19/09/2020;recaudo
1023463374;$ 469.177;18/09/2020;recaudo
1023463375;$ 7.808.999;17/09/2020;recaudo
1023463376;$ 4.568.815;16/09/2020;recaudo
1023463377;$ 8.848.366;15/09/2020;recaudo
1023463378;$ 7.591.528;14/09/2020;recaudo
1023463379;$ 6.963.988;13/09/2020;recaudo
1023463380;$ 2.928.540;12/09/2020;recaudo
1023463381;$ 6.168.095;11/09/2020;recaudo
1023463382;$ 7.805.896;10/09/2020;recaudo
1023463383;$ 5.306.150;9/09/2020;recaudo
1023463384;$ 2.223.713;8/09/2020;recaudo
1023463385;$ 7.692.046;7/09/2020;recaudo
1023463386;$ 8.601.402;6/09/2020;recaudo
1023463387;$ 2.489.514;5/09/2020;recaudo
1023463388;$ 1.302.331;4/09/2020;recaudo
1023463389;$ 8.604.010;3/09/2020;recaudo
1023463390;$ 6.698.583;2/09/2020;recaudo
1023463391;$ 755.459;1/09/2020;recaudo
1023463392;$ 4.678.270;31/08/2020;recaudo
1023463393;$ 1.842.378;30/08/2020;recaudo
1023463394;$ 9.954.033;29/08/2020;recaudo
1023463395;$ 4.728.561;28/08/2020;recaudo
1023463396;$ 2.607.035;27/08/2020;recaudo
1023463397;$ 1.884.227;26/08/2020;recaudo
1023463398;$ 8.293.678;25/08/2020;recaudo
1023463399;$ 8.759.661;24/08/2020;recaudo
1023463400;$ 7.705.437;23/08/2020;recaudo
1023463401;$ 1.963.410;22/08/2020;recaudo
1023463402;$ 432.917;21/08/2020;recaudo
1023463403;$ 9.247.983;20/08/2020;recaudo
1023463404;$ 2.065.220;19/08/2020;recaudo
1023463405;$ 5.530.957;18/08/2020;recaudo
1023463406;$ 1.330.350;17/08/2020;recaudo
1023463407;$ 7.848.770;16/08/2020;recaudo
1023463408;$ 6.608.046;15/08/2020;recaudo
1023463409;$ 8.051.494;14/08/2020;recaudo
1023463410;$ 8.273.221;13/08/2020;recaudo
1023463411;$ 7.119.447;12/08/2020;recaudo
1023463412;$ 504.519;11/08/2020;recaudo
1023463413;$ 4.867.910;10/08/2020;recaudo
1023463414;$ 2.597.624;9/08/2020;recaudo
1023463415;$ 6.465.068;8/08/2020;recaudo
1023463416;$ 5.016.510;7/08/2020;recaudo
1023463417;$ 2.112.509;6/08/2020;recaudo
1023463418;$ 1.853.183;5/08/2020;recaudo
1023463419;$ 5.987.565;4/08/2020;recaudo
1023463420;$ 5.188.523;3/08/2020;recaudo
1023463421;$ 2.425.672;2/08/2020;recaudo
1023463422;$ 674.490;1/08/2020;recaudo
1023463423;$ 2.986.224;31/07/2020;recaudo
1023463424;$ 8.784.216;30/07/2020;recaudo
1023463425;$ 5.604.923;29/07/2020;recaudo
1023463426;$ 9.091.588;28/07/2020;recaudo
1023463427;$ 1.534.557;27/07/2020;recaudo
1023463428;$ 224.097;26/07/2020;recaudo
1023463429;$ 2.455.114;25/07/2020;recaudo
1023463430;$ 4.270.796;24/07/2020;recaudo
1023463431;$ 8.536.066;23/07/2020;recaudo
1023463432;$ 8.594.709;22/07/2020;recaudo
1023463433;$ 3.390.189;21/07/2020;recaudo
1023463434;$ 1.655.732;16/09/2020;recaudo
1023463435;$ 9.686.653;15/09/2020;recaudo
1023463436;$ 5.955.672;14/09/2020;recaudo
1023463437;$ 5.021.467;13/09/2020;recaudo
1023463438;$ 474.960;12/09/2020;recaudo
1023463439;$ 6.681.527;11/09/2020;recaudo
1023463440;$ 2.115.612;10/09/2020;recaudo
1023463441;$ 8.383.405;9/09/2020;recaudo
1023463442;$ 6.874.370;8/09/2020;recaudo
1023463443;$ 7.325.604;7/09/2020;recaudo
1023463444;$ 9.944.051;6/09/2020;recaudo
1023463445;$ 9.460.804;5/09/2020;recaudo
1023463446;$ 843.287;4/09/2020;recaudo
1023463447;$ 2.533.547;3/09/2020;recaudo
1023463448;$ 491.457;2/09/2020;recaudo
1023463449;$ 5.331.444;1/09/2020;recaudo
1023463450;$ 8.734.085;31/08/2020;recaudo
1023463451;$ 1.789.272;30/08/2020;recaudo
1023463452;$ 4.915.413;29/08/2020;recaudo
1023463453;$ 3.471.265;28/08/2020;recaudo
1023463454;$ 9.017.129;27/08/2020;recaudo
1023463455;$ 3.519.851;26/08/2020;recaudo
1023463456;$ 9.805.606;25/08/2020;recaudo
1023463457;$ 1.908.388;24/08/2020;recaudo
1023463458;$ 4.850.736;23/08/2020;recaudo
1023463459;$ 5.249.360;22/08/2020;recaudo
1023463460;$ 3.620.572;21/08/2020;recaudo
1023463461;$ 3.447.944;20/08/2020;recaudo
1023463462;$ 2.858.978;19/08/2020;recaudo
1023463463;$ 4.475.417;18/08/2020;recaudo
1023463464;$ 7.401.905;17/08/2020;recaudo
1023463465;$ 8.044.761;16/08/2020;recaudo
1023463466;$ 6.938.057;15/08/2020;recaudo
1023463467;$ 7.154.729;27/09/2020;recaudo
1023463468;$ 4.733.728;26/09/2020;recaudo
1023463469;$ 9.620.650;25/09/2020;recaudo
1023463470;$ 3.991.744;24/09/2020;recaudo
1023463471;$ 6.086.890;23/09/2020;recaudo
1023463472;$ 7.931.879;22/09/2020;recaudo
1023463473;$ 8.624.829;21/09/2020;recaudo
1023463474;$ 1.334.228;20/09/2020;recaudo
1023463475;$ 2.857.863;19/09/2020;recaudo
1023463476;$ 2.893.950;18/09/2020;recaudo
1023463477;$ 520.234;17/09/2020;recaudo
1023463478;$ 8.349.901;16/09/2020;recaudo
1023463479;$ 2.005.361;15/09/2020;recaudo
1023463480;$ 9.657.861;14/09/2020;recaudo
1023463481;$ 7.667.699;13/09/2020;recaudo
1023463482;$ 5.170.604;12/09/2020;recaudo
1023463483;$ 1.286.706;11/09/2020;recaudo
1023463484;$ 3.643.242;10/09/2020;recaudo
1023463485;$ 4.880;9/09/2020;recaudo
1023463486;$ 391.055;8/09/2020;recaudo
1023463487;$ 4.964.373;7/09/2020;recaudo
1023463488;$ 8.759.846;6/09/2020;recaudo
1023463489;$ 3.554.653;5/09/2020;recaudo
1023463490;$ 2.641.095;4/09/2020;recaudo
1023463491;$ 479.992;3/09/2020;recaudo
1023463492;$ 7.241.105;2/09/2020;recaudo
1023463493;$ 2.583.913;1/09/2020;recaudo
1023463494;$ 9.693.847;31/08/2020;recaudo
1023463495;$ 8.157.125;30/08/2020;recaudo
1023463496;$ 7.782.559;29/08/2020;recaudo
1023463497;$ 7.204.276;28/08/2020;recaudo
1023463498;$ 5.343.149;27/08/2020;recaudo
1023463499;$ 2.397.369;26/08/2020;recaudo
1023463500;$ 125.021;25/08/2020;recaudo
1023463501;$ 5.358.379;24/08/2020;recaudo
1023463502;$ 5.895.895;23/08/2020;recaudo
1023463503;$ 1.314.950;22/08/2020;recaudo
1023463504;$ 5.556.567;21/08/2020;recaudo
1023463505;$ 9.715.760;20/08/2020;recaudo
1023463506;$ 1.974.890;19/08/2020;recaudo
1023463507;$ 3.575.204;18/08/2020;recaudo
1023463508;$ 1.102.642;17/08/2020;recaudo
1023463509;$ 7.320.202;16/08/2020;recaudo
1023463510;$ 988.609;15/08/2020;recaudo
1023463511;$ 9.148.012;14/08/2020;recaudo
1023463512;$ 1.512.646;13/08/2020;recaudo
1023463513;$ 6.246.407;12/08/2020;recaudo
1023463514;$ 1.669.296;11/08/2020;recaudo
1023463515;$ 7.039.924;10/08/2020;recaudo
1023463516;$ 9.001.804;9/08/2020;recaudo
1023463517;$ 1.270.949;8/08/2020;recaudo
1023463518;$ 4.987.313;7/08/2020;recaudo
1023463519;$ 1.891.069;6/08/2020;recaudo
1023463520;$ 9.965.775;5/08/2020;recaudo
1023463521;$ 291.498;4/08/2020;recaudo
1023463522;$ 5.159.307;3/08/2020;recaudo
1023463523;$ 1.243.749;2/08/2020;recaudo
1023463524;$ 3.810.147;1/08/2020;recaudo
1023463525;$ 2.326.225;31/07/2020;recaudo
1023463526;$ 5.974.726;30/07/2020;recaudo
1023463527;$ 1.365.573;29/07/2020;recaudo
1023463528;$ 8.043.055;28/07/2020;recaudo
1023463529;$ 9.916.830;27/07/2020;recaudo
1023463530;$ 7.238.810;26/07/2020;recaudo
1023463531;$ 2.929.562;25/07/2020;recaudo
1023463532;$ 9.241.822;24/07/2020;recaudo
1023463533;$ 2.712.885;23/07/2020;recaudo
1023463534;$ 6.546.913;22/07/2020;recaudo
1023463535;$ 5.901.498;21/07/2020;recaudo
1023463536;$ 5.480.537;16/09/2020;recaudo
1023463537;$ 9.383.909;15/09/2020;recaudo
1023463538;$ 5.603.271;14/09/2020;recaudo
1023463539;$ 5.866.919;13/09/2020;recaudo
1023463540;$ 984.446;12/09/2020;recaudo
1023463541;$ 341.859;11/09/2020;recaudo
1023463542;$ 5.690.373;10/09/2020;recaudo
1023463543;$ 1.252.509;9/09/2020;recaudo
1023463544;$ 9.215.760;8/09/2020;recaudo
1023463545;$ 7.995.132;7/09/2020;recaudo
1023463546;$ 8.442.879;6/09/2020;recaudo
1023463547;$ 8.495.471;5/09/2020;recaudo
1023463548;$ 6.747.198;4/09/2020;recaudo
1023463549;$ 2.664.717;3/09/2020;recaudo
1023463550;$ 1.160.313;2/09/2020;recaudo
1023463551;$ 8.387.890;1/09/2020;recaudo
1023463552;$ 8.974.671;31/08/2020;recaudo
1023463553;$ 7.323.526;30/08/2020;recaudo
1023463554;$ 545.424;29/08/2020;recaudo
1023463555;$ 3.174.872;28/08/2020;recaudo
1023463556;$ 6.752.527;27/08/2020;recaudo
1023463557;$ 1.174.879;26/08/2020;recaudo
1023463558;$ 5.550.356;25/08/2020;recaudo
1023463559;$ 9.136.509;24/08/2020;recaudo
1023463560;$ 6.549.218;23/08/2020;recaudo
1023463561;$ 8.151.587;22/08/2020;recaudo
1023463562;$ 5.236.542;21/08/2020;recaudo
1023463563;$ 246.836;20/08/2020;recaudo
1023463564;$ 1.615;19/08/2020;recaudo
1023463565;$ 5.840.993;18/08/2020;recaudo
1023463566;$ 448.541;17/08/2020;recaudo
1023463567;$ 5.404.910;16/08/2020;recaudo
1023463568;$ 4.536.440;15/08/2020;recaudo
1023463569;$ 5.205.065;27/09/2020;recaudo
1023463570;$ 541.715;26/09/2020;recaudo
1023463571;$ 8.887.136;25/09/2020;recaudo
1023463572;$ 3.592.230;24/09/2020;recaudo
1023463573;$ 3.892.502;23/09/2020;recaudo
1023463574;$ 9.081.896;22/09/2020;recaudo
1023463575;$ 8.868.064;21/09/2020;recaudo
1023463576;$ 4.366.995;20/09/2020;recaudo
1023463577;$ 9.246.850;19/09/2020;recaudo
1023463578;$ 3.737.911;18/09/2020;recaudo
1023463579;$ 3.735.250;17/09/2020;recaudo
1023463580;$ 3.557.204;16/09/2020;recaudo
1023463581;$ 4.137.959;15/09/2020;recaudo
1023463582;$ 8.280.933;14/09/2020;recaudo
1023463583;$ 2.492.911;13/09/2020;recaudo
1023463584;$ 3.307.456;12/09/2020;recaudo
1023463585;$ 6.310.404;11/09/2020;recaudo
1023463586;$ 971.268;10/09/2020;recaudo
1023463587;$ 9.219.237;9/09/2020;recaudo
1023463588;$ 5.569.315;8/09/2020;recaudo
1023463589;$ 1.490.381;7/09/2020;recaudo
1023463590;$ 1.652.588;6/09/2020;recaudo
1023463591;$ 5.317.047;5/09/2020;recaudo
1023463592;$ 7.720.643;4/09/2020;recaudo
1023463593;$ 9.050.200;3/09/2020;recaudo
1023463594;$ 6.733.305;2/09/2020;recaudo
1023463595;$ 5.916.457;1/09/2020;recaudo
1023463596;$ 6.186.516;31/08/2020;recaudo
1023463597;$ 1.689.063;30/08/2020;recaudo
1023463598;$ 3.747.169;29/08/2020;recaudo
1023463599;$ 145.797;28/08/2020;recaudo
1023463600;$ 580.059;27/08/2020;recaudo
1023463601;$ 1.955.330;26/08/2020;recaudo
1023463602;$ 8.975.270;25/08/2020;recaudo
1023463603;$ 4.947.104;24/08/2020;recaudo
1023463604;$ 9.774.945;23/08/2020;recaudo
1023463605;$ 3.484.889;22/08/2020;recaudo
1023463606;$ 6.023.144;21/08/2020;recaudo
1023463607;$ 3.212.491;20/08/2020;recaudo
1023463608;$ 769.012;19/08/2020;recaudo
1023463609;$ 7.402.573;18/08/2020;recaudo
1023463610;$ 1.257.160;17/08/2020;recaudo
1023463611;$ 8.131.461;16/08/2020;recaudo
1023463612;$ 8.860.267;15/08/2020;recaudo
1023463613;$ 868.836;14/08/2020;recaudo
1023463614;$ 6.886.173;13/08/2020;recaudo
1023463615;$ 2.247.903;12/08/2020;recaudo
1023463616;$ 1.708.633;11/08/2020;recaudo
1023463617;$ 7.465.373;10/08/2020;recaudo
1023463618;$ 5.053.229;9/08/2020;recaudo
1023463619;$ 4.791.863;8/08/2020;recaudo
1023463620;$ 4.120.275;7/08/2020;recaudo
1023463621;$ 4.831.615;6/08/2020;recaudo
1023463622;$ 3.652.245;5/08/2020;recaudo
1023463623;$ 7.810.608;4/08/2020;recaudo
1023463624;$ 1.118.563;3/08/2020;recaudo
1023463625;$ 4.733.283;2/08/2020;recaudo
1023463626;$ 6.855.508;1/08/2020;recaudo
1023463627;$ 7.618.716;31/07/2020;recaudo
1023463628;$ 772.723;30/07/2020;recaudo
1023463629;$ 2.177.637;29/07/2020;recaudo
1023463630;$ 7.408.774;28/07/2020;recaudo
1023463631;$ 7.469.958;27/07/2020;recaudo
1023463632;$ 2.975.279;26/07/2020;recaudo
1023463633;$ 9.785.224;25/07/2020;recaudo
1023463634;$ 1.409.910;24/07/2020;recaudo
1023463635;$ 5.217.399;23/07/2020;recaudo
1023463636;$ 2.618.337;22/07/2020;recaudo
1023463637;$ 2.696.469;21/07/2020;recaudo
1023463638;$ 8.622.598;16/09/2020;recaudo
1023463639;$ 2.370.725;15/09/2020;recaudo
1023463640;$ 4.314.282;14/09/2020;recaudo
1023463641;$ 9.672.817;13/09/2020;recaudo
1023463642;$ 6.621.063;12/09/2020;recaudo
1023463643;$ 7.904.473;11/09/2020;recaudo
1023463644;$ 7.754.734;10/09/2020;recaudo
1023463645;$ 7.091.376;9/09/2020;recaudo
1023463646;$ 3.136.038;8/09/2020;recaudo
1023463647;$ 8.421.017;7/09/2020;recaudo
1023463648;$ 2.013.621;6/09/2020;recaudo
1023463649;$ 1.835.823;5/09/2020;recaudo
1023463650;$ 1.028.431;4/09/2020;recaudo
1023463651;$ 1.495.705;3/09/2020;recaudo
1023463652;$ 4.792.903;2/09/2020;recaudo
1023463653;$ 4.214.775;1/09/2020;recaudo
1023463654;$ 9.033.180;31/08/2020;recaudo
1023463655;$ 9.446.415;30/08/2020;recaudo
1023463656;$ 6.390.129;29/08/2020;recaudo
1023463657;$ 990.978;28/08/2020;recaudo
1023463658;$ 2.724.345;27/08/2020;recaudo
1023463659;$ 7.661.226;26/08/2020;recaudo
1023463660;$ 5.370.016;25/08/2020;recaudo
1023463661;$ 3.257.530;24/08/2020;recaudo
1023463662;$ 6.205.028;23/08/2020;recaudo
1023463663;$ 8.681.366;22/08/2020;recaudo
1023463664;$ 7.999.300;21/08/2020;recaudo
1023463665;$ 7.368.228;20/08/2020;recaudo
1023463666;$ 7.350.102;19/08/2020;recaudo
1023463667;$ 7.417.557;18/08/2020;recaudo
1023463668;$ 2.002.406;17/08/2020;recaudo
1023463669;$ 625.515;16/08/2020;recaudo
1023463670;$ 4.832.858;15/08/2020;recaudo
1023463671;$ 605.329;27/09/2020;recaudo
1023463672;$ 9.707.909;26/09/2020;recaudo
1023463673;$ 8.895.418;25/09/2020;recaudo
1023463674;$ 4.733.478;24/09/2020;recaudo
1023463675;$ 3.846.322;23/09/2020;recaudo
1023463676;$ 4.349.952;22/09/2020;recaudo
1023463677;$ 5.390.937;21/09/2020;recaudo
1023463678;$ 716.458;20/09/2020;recaudo
1023463679;$ 5.607.099;19/09/2020;recaudo
1023463680;$ 4.487.601;18/09/2020;recaudo
1023463681;$ 9.627.855;17/09/2020;recaudo
1023463682;$ 7.162.075;16/09/2020;recaudo
1023463683;$ 3.368.189;15/09/2020;recaudo
1023463684;$ 4.431.163;14/09/2020;recaudo
1023463685;$ 2.871.596;13/09/2020;recaudo
1023463686;$ 6.069.615;12/09/2020;recaudo
1023463687;$ 2.088.987;11/09/2020;recaudo
1023463688;$ 6.058.391;10/09/2020;recaudo
1023463689;$ 1.443.133;9/09/2020;recaudo
1023463690;$ 9.809.858;8/09/2020;recaudo
1023463691;$ 3.438.270;7/09/2020;recaudo
1023463692;$ 8.832.223;6/09/2020;recaudo
1023463693;$ 3.863.684;5/09/2020;recaudo
1023463694;$ 9.231.159;4/09/2020;recaudo
1023463695;$ 3.563.961;3/09/2020;recaudo
1023463696;$ 7.762.153;2/09/2020;recaudo
1023463697;$ 5.573.653;1/09/2020;recaudo
1023463698;$ 967.550;31/08/2020;recaudo
1023463699;$ 3.203.758;30/08/2020;recaudo
1023463700;$ 2.078.471;29/08/2020;recaudo
1023463701;$ 3.366.098;28/08/2020;recaudo
1023463702;$ 4.490.631;27/08/2020;recaudo
1023463703;$ 7.746.672;26/08/2020;recaudo
1023463704;$ 1.615.993;25/08/2020;recaudo
1023463705;$ 7.788.855;24/08/2020;recaudo
1023463706;$ 4.765.637;23/08/2020;recaudo
1023463707;$ 6.730.611;22/08/2020;recaudo
1023463708;$ 6.682.893;21/08/2020;recaudo
1023463709;$ 4.950.455;20/08/2020;recaudo
1023463710;$ 1.825.886;19/08/2020;recaudo
1023463711;$ 9.592.581;18/08/2020;recaudo
1023463712;$ 9.285.075;17/08/2020;recaudo
1023463713;$ 8.776.503;16/08/2020;recaudo
1023463714;$ 5.508.408;15/08/2020;recaudo
1023463715;$ 7.632.603;14/08/2020;recaudo
1023463716;$ 2.833.913;13/08/2020;recaudo
1023463717;$ 3.559.648;12/08/2020;recaudo
1023463718;$ 6.224.080;11/08/2020;recaudo
1023463719;$ 6.869.507;10/08/2020;recaudo
1023463720;$ 5.622.824;9/08/2020;recaudo
1023463721;$ 1.864.585;8/08/2020;recaudo
1023463722;$ 4.752.177;7/08/2020;recaudo
1023463723;$ 1.906.920;6/08/2020;recaudo
1023463724;$ 7.618.270;5/08/2020;recaudo
1023463725;$ 5.153.654;4/08/2020;recaudo
1023463726;$ 1.932.106;3/08/2020;recaudo
1023463727;$ 5.951.272;2/08/2020;recaudo
1023463728;$ 8.164.276;1/08/2020;recaudo
1023463729;$ 6.823.851;31/07/2020;recaudo
1023463730;$ 4.171.213;30/07/2020;recaudo
1023463731;$ 9.854.488;29/07/2020;recaudo
1023463732;$ 8.851.649;28/07/2020;recaudo
1023463733;$ 2.492.364;27/07/2020;recaudo
1023463734;$ 3.210.252;26/07/2020;recaudo
1023463735;$ 2.038.164;25/07/2020;recaudo
1023463736;$ 8.599.647;24/07/2020;recaudo
1023463737;$ 6.267.350;23/07/2020;recaudo
1023463738;$ 8.697.035;22/07/2020;recaudo
1023463739;$ 3.493.145;21/07/2020;recaudo
1023463740;$ 4.852.814;16/09/2020;recaudo
1023463741;$ 644.902;15/09/2020;recaudo
1023463742;$ 2.749.078;14/09/2020;recaudo
1023463743;$ 4.312.701;13/09/2020;recaudo
1023463744;$ 322.122;12/09/2020;recaudo
1023463745;$ 2.267.853;11/09/2020;recaudo
1023463746;$ 2.330.243;10/09/2020;recaudo
1023463747;$ 1.092.174;9/09/2020;recaudo
1023463748;$ 6.385.682;8/09/2020;recaudo
1023463749;$ 186.970;7/09/2020;recaudo
1023463750;$ 8.660.359;6/09/2020;recaudo
1023463751;$ 3.983.532;5/09/2020;recaudo
1023463752;$ 1.050.670;4/09/2020;recaudo
1023463753;$ 7.214.954;3/09/2020;recaudo
1023463754;$ 941.646;2/09/2020;recaudo
1023463755;$ 3.558.240;1/09/2020;recaudo
1023463756;$ 4.113.691;31/08/2020;recaudo
1023463757;$ 5.924.633;30/08/2020;recaudo
1023463758;$ 8.996.483;29/08/2020;recaudo
1023463759;$ 5.930.753;28/08/2020;recaudo
1023463760;$ 6.588.850;27/08/2020;recaudo
1023463761;$ 3.945.446;26/08/2020;recaudo
1023463762;$ 8.137.358;25/08/2020;recaudo
1023463763;$ 8.754.658;24/08/2020;recaudo
1023463764;$ 6.678.073;23/08/2020;recaudo
1023463765;$ 7.181.930;22/08/2020;recaudo
1023463766;$ 501.287;21/08/2020;recaudo
1023463767;$ 2.570.382;20/08/2020;recaudo
1023463768;$ 3.437.296;19/08/2020;recaudo
1023463769;$ 2.693.871;18/08/2020;recaudo
1023463770;$ 1.536.884;17/08/2020;recaudo
1023463771;$ 9.598.490;16/08/2020;recaudo
1023463772;$ 5.952.203;15/08/2020;recaudo
1023463773;$ 6.329.830;27/09/2020;recaudo
1023463774;$ 2.234.643;26/09/2020;recaudo
1023463775;$ 9.886.626;25/09/2020;recaudo
1023463776;$ 4.705.698;24/09/2020;recaudo
1023463777;$ 7.260.641;23/09/2020;recaudo
1023463778;$ 6.332.013;22/09/2020;recaudo
1023463779;$ 5.958.658;21/09/2020;recaudo
1023463780;$ 7.102.039;20/09/2020;recaudo
1023463781;$ 6.320.139;19/09/2020;recaudo
1023463782;$ 5.164.787;18/09/2020;recaudo
1023463783;$ 7.094.496;17/09/2020;recaudo
1023463784;$ 8.172.010;16/09/2020;recaudo
1023463785;$ 7.575.181;15/09/2020;recaudo
1023463786;$ 245.312;14/09/2020;recaudo
1023463787;$ 808.975;13/09/2020;recaudo
1023463788;$ 7.240.678;12/09/2020;recaudo
1023463789;$ 8.649.119;11/09/2020;recaudo
1023463790;$ 2.760.644;10/09/2020;recaudo
1023463791;$ 7.176.488;9/09/2020;recaudo
1023463792;$ 1.028.520;8/09/2020;recaudo
1023463793;$ 919.633;7/09/2020;recaudo
1023463794;$ 6.813.609;6/09/2020;recaudo
1023463795;$ 6.306.978;5/09/2020;recaudo
1023463796;$ 4.492.895;4/09/2020;recaudo
1023463797;$ 7.585.549;3/09/2020;recaudo
1023463798;$ 296.766;2/09/2020;recaudo
1023463799;$ 6.212.714;1/09/2020;recaudo
1023463800;$ 7.737.911;31/08/2020;recaudo
1023463801;$ 7.851.413;30/08/2020;recaudo
1023463802;$ 7.055.172;29/08/2020;recaudo
1023463803;$ 4.402.755;28/08/2020;recaudo
1023463804;$ 8.921.459;27/08/2020;recaudo
1023463805;$ 3.297.177;26/08/2020;recaudo
1023463806;$ 6.410.690;25/08/2020;recaudo
1023463807;$ 4.275.939;24/08/2020;recaudo
1023463808;$ 6.632.081;23/08/2020;recaudo
1023463809;$ 2.864.663;22/08/2020;recaudo
1023463810;$ 5.049.440;21/08/2020;recaudo
1023463811;$ 9.278.203;20/08/2020;recaudo
1023463812;$ 2.472.337;19/08/2020;recaudo
1023463813;$ 8.653.436;18/08/2020;recaudo
1023463814;$ 7.729.404;17/08/2020;recaudo
1023463815;$ 7.489.760;16/08/2020;recaudo
1023463816;$ 4.076.496;15/08/2020;recaudo
1023463817;$ 3.931.358;14/08/2020;recaudo
1023463818;$ 6.022.886;13/08/2020;recaudo
1023463819;$ 5.096.219;12/08/2020;recaudo
1023463820;$ 6.831.601;11/08/2020;recaudo
1023463821;$ 4.530.706;10/08/2020;recaudo
1023463822;$ 181.451;9/08/2020;recaudo
1023463823;$ 3.830.016;8/08/2020;recaudo
1023463824;$ 1.517.536;7/08/2020;recaudo
1023463825;$ 3.861.339;6/08/2020;recaudo
1023463826;$ 8.603.125;5/08/2020;recaudo
1023463827;$ 2.042.545;4/08/2020;recaudo
1023463828;$ 6.358.062;3/08/2020;recaudo
1023463829;$ 5.683.843;2/08/2020;recaudo
1023463830;$ 7.060.529;1/08/2020;recaudo
1023463831;$ 4.363.633;31/07/2020;recaudo
1023463832;$ 7.911.314;30/07/2020;recaudo
1023463833;$ 5.344.936;29/07/2020;recaudo
1023463834;$ 6.176.220;28/07/2020;recaudo
1023463835;$ 3.786.543;27/07/2020;recaudo
1023463836;$ 3.349.682;26/07/2020;recaudo
1023463837;$ 2.619.579;25/07/2020;recaudo
1023463838;$ 5.179.004;24/07/2020;recaudo
1023463839;$ 8.362.849;23/07/2020;recaudo
1023463840;$ 2.636.944;22/07/2020;recaudo
1023463841;$ 5.396.257;21/07/2020;recaudo
1023463842;$ 770.205;16/09/2020;recaudo
1023463843;$ 3.113.331;15/09/2020;recaudo
1023463844;$ 4.530.882;14/09/2020;recaudo
1023463845;$ 5.210.278;13/09/2020;recaudo
1023463846;$ 8.875.283;12/09/2020;recaudo
1023463847;$ 5.239.250;11/09/2020;recaudo
1023463848;$ 9.359.958;10/09/2020;recaudo
1023463849;$ 4.493.799;9/09/2020;recaudo
1023463850;$ 6.253.906;8/09/2020;recaudo
1023463851;$ 5.659.069;7/09/2020;recaudo
1023463852;$ 4.205.642;6/09/2020;recaudo
1023463853;$ 6.962.290;5/09/2020;recaudo
1023463854;$ 517.047;4/09/2020;recaudo
1023463855;$ 8.916.501;3/09/2020;recaudo
1023463856;$ 1.059.551;2/09/2020;recaudo
1023463857;$ 2.811.097;1/09/2020;recaudo
1023463858;$ 435.918;31/08/2020;recaudo
1023463859;$ 9.177.921;30/08/2020;recaudo
1023463860;$ 8.489.119;29/08/2020;recaudo
1023463861;$ 2.087.422;28/08/2020;recaudo
1023463862;$ 8.457.765;27/08/2020;recaudo
1023463863;$ 6.322.085;26/08/2020;recaudo
1023463864;$ 2.533.790;25/08/2020;recaudo
1023463865;$ 7.959.151;24/08/2020;recaudo
1023463866;$ 8.112.806;23/08/2020;recaudo
1023463867;$ 9.452.224;22/08/2020;recaudo
